date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:22:44	4730/4730	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22127a-581e211655980%22	https://w5.foxdsgn.com/whizz-html/assets/lib/fonts/lg.svg?n1z373	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/lib/fonts/lgd641.svg	(from https://w5.foxdsgn.com/whizz-html/assets/lib/css/lightgallery.min.css)
21:22:45	51426/51426	---M--	200	added ('OK')	image/png	etag:%22c8e2-581e211655980%22	https://w5.foxdsgn.com/whizz-html/assets/lib/img/vimeo-play.png	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/lib/img/vimeo-play.png	(from https://w5.foxdsgn.com/whizz-html/assets/lib/css/lightgallery.min.css)
21:22:47	51427/51427	---M--	200	added ('OK')	image/png	etag:%22c8e3-581e211655980%22	https://w5.foxdsgn.com/whizz-html/assets/lib/img/video-play.png	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/lib/img/video-play.png	(from https://w5.foxdsgn.com/whizz-html/assets/lib/css/lightgallery.min.css)
21:22:48	51509/51509	---M--	200	added ('OK')	image/png	etag:%22c935-581e211655980%22	https://w5.foxdsgn.com/whizz-html/assets/lib/img/youtube-play.png	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/lib/img/youtube-play.png	(from https://w5.foxdsgn.com/whizz-html/assets/lib/css/lightgallery.min.css)
21:22:50	51304/51304	---M--	200	added ('OK')	image/gif	etag:%22c868-581e211655980%22	https://w5.foxdsgn.com/whizz-html/assets/lib/img/loading.gif	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/lib/img/loading.gif	(from https://w5.foxdsgn.com/whizz-html/assets/lib/css/lightgallery.min.css)
21:22:51	159049/159049	---M--	200	added ('OK')	image/jpeg	etag:%2226d49-5828310b24b00%22	https://w5.foxdsgn.com/whizz-html/assets/images/pexels-photo-509687-copy.jpg?id=5385	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/pexels-photo-509687-copyf73d.jpg	(from https://w5.foxdsgn.com/whizz-html/assets/css/custom.css)
21:22:52	46100/46100	---M--	200	added ('OK')	application/x-font-ttf	etag:%22b414-581e211655980%22	https://w5.foxdsgn.com/whizz-html/assets/fonts/ArcaMajora2-Heavy.ttf	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/fonts/ArcaMajora2-Heavy.ttf	(from https://w5.foxdsgn.com/whizz-html/assets/css/style.css)
21:22:53	30824/30824	---M--	200	added ('OK')	application/x-font-otf	etag:%227868-581e211655980%22	https://w5.foxdsgn.com/whizz-html/assets/fonts/ArcaMajora2-Heavy.otf	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/fonts/ArcaMajora2-Heavy.otf	(from https://w5.foxdsgn.com/whizz-html/assets/css/style.css)
21:22:55	29936/29936	---M--	200	added ('OK')	application/x-font-otf	etag:%2274f0-581e211655980%22	https://w5.foxdsgn.com/whizz-html/assets/fonts/ArcaMajora3-Heavy.otf	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/fonts/ArcaMajora3-Heavy.otf	(from https://w5.foxdsgn.com/whizz-html/assets/css/style.css)
21:22:56	29568/29568	---M--	200	added ('OK')	application/x-font-otf	etag:%227380-581e211655980%22	https://w5.foxdsgn.com/whizz-html/assets/fonts/ArcaMajora3-Bold.otf	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/fonts/ArcaMajora3-Bold.otf	(from https://w5.foxdsgn.com/whizz-html/assets/css/style.css)
21:22:58	188915/188915	---M--	200	added ('OK')	image/png	etag:%222e1f3-582d2e964e580%22	https://w5.foxdsgn.com/whizz-html/assets/images/building-sprite.png	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/building-sprite.png	(from https://w5.foxdsgn.com/whizz-html/assets/css/style.css)
21:22:59	263020/263020	---M--	200	added ('OK')	image/png	etag:%224036c-582d2e964e580%22	https://w5.foxdsgn.com/whizz-html/assets/images/building-sprite-2.png	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/building-sprite-2.png	(from https://w5.foxdsgn.com/whizz-html/assets/css/style.css)
21:23:01	185104/185104	---M--	200	added ('OK')	image/jpeg	etag:%222d310-581e211655980%22	https://w5.foxdsgn.com/whizz-html/assets/images/gallery5.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/gallery5.jpg	(from https://w5.foxdsgn.com/whizz-html/assets/css/style.css)
21:23:02	89811/89811	---M--	200	added ('OK')	image/jpeg	etag:%2215ed3-5825c2979bf00%22	https://w5.foxdsgn.com/whizz-html/assets/images/pexels-photo-25410.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/pexels-photo-25410.jpg	(from https://w5.foxdsgn.com/whizz-html/assets/css/style.css)
21:23:03	88224/88224	---M--	200	added ('OK')	image/jpeg	etag:%22158a0-5825c2979bf00%22	https://w5.foxdsgn.com/whizz-html/assets/images/gallery1.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/gallery1.jpg	(from https://w5.foxdsgn.com/whizz-html/assets/css/style.css)
21:23:05	207700/207700	---M--	200	added ('OK')	image/jpeg	etag:%2232b54-5825c2979bf00%22	https://w5.foxdsgn.com/whizz-html/assets/images/pexels-photo-199165.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/pexels-photo-199165.jpg	(from https://w5.foxdsgn.com/whizz-html/assets/css/style.css)
21:23:06	178/178	---M--	200	added ('OK')	image/png	etag:%22b2-5825c2979bf00%22	https://w5.foxdsgn.com/whizz-html/assets/images/cursor-pause.png	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/cursor-pause.png	(from https://w5.foxdsgn.com/whizz-html/assets/css/style.css)
21:23:07	248/248	---M--	200	added ('OK')	image/png	etag:%22f8-5825c2979bf00%22	https://w5.foxdsgn.com/whizz-html/assets/images/cursor_play.png	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/cursor_play.png	(from https://w5.foxdsgn.com/whizz-html/assets/css/style.css)
21:23:09	543463/543463	---M--	200	added ('OK')	image/jpeg	etag:%2284ae7-581e211655980%22	https://w5.foxdsgn.com/whizz-html/assets/images/6cc8a550520955.58d29862e629d.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/6cc8a550520955.58d29862e629d.jpg	(from https://w5.foxdsgn.com/whizz-html/assets/css/style.css)
21:23:10	266267/266267	---M--	200	added ('OK')	image/jpeg	etag:%224101b-581e211655980%22	https://w5.foxdsgn.com/whizz-html/assets/images/3dd85725685357.5634930636ffe-e1498135352149.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/3dd85725685357.5634930636ffe-e1498135352149.jpg	(from https://w5.foxdsgn.com/whizz-html/assets/css/style.css)
21:23:11	60550/60550	---M-Z	200	added ('OK')	text/css	etag:%22ec86-583d38ad36080-gzip%22	https://w5.foxdsgn.com/whizz-html/assets/css/admin-ajax.css?v=2	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/css/admin-ajax5e1f.css	(from https://w5.foxdsgn.com/whizz-html/home-portfolio-with-left-filter.html)
21:23:13	239199/239199	---M--	200	added ('OK')	image/jpeg	etag:%223a65f-58232bff47d00%22	https://w5.foxdsgn.com/whizz-html/assets/images/stock-photo-195152687.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/stock-photo-195152687.jpg	(from https://w5.foxdsgn.com/whizz-html/home-portfolio-with-left-filter.html)
21:23:14	101921/101921	---M--	200	added ('OK')	image/jpeg	etag:%2218e21-58232bff47d00%22	https://w5.foxdsgn.com/whizz-html/assets/images/stock-photo-182885945.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/stock-photo-182885945.jpg	(from https://w5.foxdsgn.com/whizz-html/home-portfolio-with-left-filter.html)
21:23:16	663306/663306	---M--	200	added ('OK')	image/jpeg	etag:%22a1f0a-58232bff47d00%22	https://w5.foxdsgn.com/whizz-html/assets/images/5c5e7b50120557.58c802db2901c.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/5c5e7b50120557.58c802db2901c.jpg	(from https://w5.foxdsgn.com/whizz-html/home-portfolio-with-left-filter.html)
21:23:18	580595/580595	---M--	200	added ('OK')	image/jpeg	etag:%228dbf3-58232bff47d00%22	https://w5.foxdsgn.com/whizz-html/assets/images/d5f5ea50120557.58c802db295ee.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/d5f5ea50120557.58c802db295ee.jpg	(from https://w5.foxdsgn.com/whizz-html/home-portfolio-with-left-filter.html)
21:23:19	54072/54072	---M--	200	added ('OK')	image/jpeg	etag:%22d338-58232bff47d00%22	https://w5.foxdsgn.com/whizz-html/assets/images/stock-photo-130275107.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/stock-photo-130275107.jpg	(from https://w5.foxdsgn.com/whizz-html/home-portfolio-with-left-filter.html)
21:23:19	315977/315977	---M--	200	added ('OK')	image/jpeg	etag:%224d249-58232bff47d00%22	https://w5.foxdsgn.com/whizz-html/assets/images/stock-photo-203371029.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/stock-photo-203371029.jpg	(from https://w5.foxdsgn.com/whizz-html/home-portfolio-with-left-filter.html)
21:23:19	432613/432613	---M--	200	added ('OK')	image/jpeg	etag:%22699e5-58232bff47d00%22	https://w5.foxdsgn.com/whizz-html/assets/images/5a4a9b50120557.58c802db28834.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/5a4a9b50120557.58c802db28834.jpg	(from https://w5.foxdsgn.com/whizz-html/home-portfolio-with-left-filter.html)
21:23:21	283703/283703	---M--	200	added ('OK')	image/jpeg	etag:%2245437-58232bff47d00%22	https://w5.foxdsgn.com/whizz-html/assets/images/stock-photo-205544315-e1497369620526.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/stock-photo-205544315-e1497369620526.jpg	(from https://w5.foxdsgn.com/whizz-html/home-portfolio-with-left-filter.html)
21:23:22	248257/248257	---M--	200	added ('OK')	image/jpeg	etag:%223c9c1-58232bff47d00%22	https://w5.foxdsgn.com/whizz-html/assets/images/stock-photo-189411801.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/stock-photo-189411801.jpg	(from https://w5.foxdsgn.com/whizz-html/home-portfolio-with-left-filter.html)
21:23:24	224460/224460	---M--	200	added ('OK')	image/jpeg	etag:%2236ccc-58232bff47d00%22	https://w5.foxdsgn.com/whizz-html/assets/images/stock-photo-159070851.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/stock-photo-159070851.jpg	(from https://w5.foxdsgn.com/whizz-html/home-portfolio-with-left-filter.html)
21:23:25	104465/104465	---M--	200	added ('OK')	image/jpeg	etag:%2219811-58232bff47d00%22	https://w5.foxdsgn.com/whizz-html/assets/images/stock-photo-119564653.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/stock-photo-119564653.jpg	(from https://w5.foxdsgn.com/whizz-html/home-portfolio-with-left-filter.html)
21:23:27	258548/258548	---M--	200	added ('OK')	image/jpeg	etag:%223f1f4-58232bff47d00%22	https://w5.foxdsgn.com/whizz-html/assets/images/stock-photo-138439815.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/stock-photo-138439815.jpg	(from https://w5.foxdsgn.com/whizz-html/home-portfolio-with-left-filter.html)
21:23:28	348824/348824	---M--	200	added ('OK')	image/jpeg	etag:%2255298-58232bff47d00%22	https://w5.foxdsgn.com/whizz-html/assets/images/stock-photo-41454366.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/stock-photo-41454366.jpg	(from https://w5.foxdsgn.com/whizz-html/home-portfolio-with-left-filter.html)
21:23:30	319618/319618	---M--	200	added ('OK')	image/jpeg	etag:%224e082-58232bff47d00%22	https://w5.foxdsgn.com/whizz-html/assets/images/stock-photo-206127493.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/stock-photo-206127493.jpg	(from https://w5.foxdsgn.com/whizz-html/home-portfolio-with-left-filter.html)
21:23:31	720555/720555	---M--	200	added ('OK')	image/jpeg	etag:%22afeab-58232bff47d00%22	https://w5.foxdsgn.com/whizz-html/assets/images/stock-photo-125040561.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/stock-photo-125040561.jpg	(from https://w5.foxdsgn.com/whizz-html/home-portfolio-with-left-filter.html)
21:23:33	423921/423921	---M--	200	added ('OK')	image/jpeg	etag:%22677f1-58232bff47d00%22	https://w5.foxdsgn.com/whizz-html/assets/images/stock-photo-126767203.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/stock-photo-126767203.jpg	(from https://w5.foxdsgn.com/whizz-html/home-portfolio-with-left-filter.html)
21:23:34	900172/900172	---M--	200	added ('OK')	image/jpeg	etag:%22dbc4c-58232bff47d00%22	https://w5.foxdsgn.com/whizz-html/assets/images/stock-photo-169542057.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/stock-photo-169542057.jpg	(from https://w5.foxdsgn.com/whizz-html/home-portfolio-with-left-filter.html)
21:23:35	57921/57921	---M--	200	added ('OK')	image/jpeg	etag:%22e241-58232bff47d00%22	https://w5.foxdsgn.com/whizz-html/assets/images/stock-photo-186306821.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/stock-photo-186306821.jpg	(from https://w5.foxdsgn.com/whizz-html/home-portfolio-with-left-filter.html)
21:23:35	44038/44038	---M--	200	added ('OK')	image/jpeg	etag:%22ac06-5825c2979bf00%22	https://w5.foxdsgn.com/whizz-html/assets/images/stock-photo-90744903.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/stock-photo-90744903.jpg	(from https://w5.foxdsgn.com/whizz-html/home-portfolio-with-left-filter.html)
21:23:37	259355/259355	---M--	200	added ('OK')	image/jpeg	etag:%223f51b-58232bff47d00%22	https://w5.foxdsgn.com/whizz-html/assets/images/stock-photo-69338009.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/stock-photo-69338009.jpg	(from https://w5.foxdsgn.com/whizz-html/home-portfolio-with-left-filter.html)
21:23:38	101205/101205	---M--	200	added ('OK')	image/jpeg	etag:%2218b55-58232bff47d00%22	https://w5.foxdsgn.com/whizz-html/assets/images/stock-photo-159062461-e1509005459415.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/stock-photo-159062461-e1509005459415.jpg	(from https://w5.foxdsgn.com/whizz-html/home-portfolio-with-left-filter.html)
21:23:40	97383/97383	---M--	200	added ('OK')	image/jpeg	etag:%2217c67-58232bff47d00%22	https://w5.foxdsgn.com/whizz-html/assets/images/stock-photo-201395315.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/stock-photo-201395315.jpg	(from https://w5.foxdsgn.com/whizz-html/home-portfolio-with-left-filter.html)
21:23:42	672662/672662	---M--	200	added ('OK')	image/jpeg	etag:%22a4396-58232bff47d00%22	https://w5.foxdsgn.com/whizz-html/assets/images/stock-photo-206139803.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/stock-photo-206139803.jpg	(from https://w5.foxdsgn.com/whizz-html/home-portfolio-with-left-filter.html)
21:23:42	72047/72047	---M--	200	added ('OK')	image/jpeg	etag:%221196f-58232bff47d00%22	https://w5.foxdsgn.com/whizz-html/assets/images/stock-photo-201522543.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/stock-photo-201522543.jpg	(from https://w5.foxdsgn.com/whizz-html/home-portfolio-with-left-filter.html)
21:23:44	247626/247626	---M--	200	added ('OK')	image/jpeg	etag:%223c74a-58232bff47d00%22	https://w5.foxdsgn.com/whizz-html/assets/images/stock-photo-182946011.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/stock-photo-182946011.jpg	(from https://w5.foxdsgn.com/whizz-html/home-portfolio-with-left-filter.html)
21:23:45	97675/97675	---M--	200	added ('OK')	image/jpeg	etag:%2217d8b-58232bff47d00%22	https://w5.foxdsgn.com/whizz-html/assets/images/imgonline-com-ua-exifedithD4tlsX5EwRM.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/imgonline-com-ua-exifedithD4tlsX5EwRM.jpg	(from https://w5.foxdsgn.com/whizz-html/home-portfolio-with-left-filter.html)
21:23:47	960226/960226	---M--	200	added ('OK')	image/jpeg	etag:%22ea6e2-58232bff47d00%22	https://w5.foxdsgn.com/whizz-html/assets/images/pexels-photo-91221.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/pexels-photo-91221.jpg	(from https://w5.foxdsgn.com/whizz-html/home-portfolio-with-left-filter.html)
21:23:48	63529/63529	---M--	200	added ('OK')	image/jpeg	etag:%22f829-58257b68cce00%22	https://w5.foxdsgn.com/whizz-html/assets/images/21688994_1671483912895790_8046628998651838464_n.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/21688994_1671483912895790_8046628998651838464_n.jpg	(from https://w5.foxdsgn.com/whizz-html/home-portfolio-with-left-filter.html)
21:23:49	102966/102966	---M--	200	added ('OK')	image/jpeg	etag:%2219236-58257b68cce00%22	https://w5.foxdsgn.com/whizz-html/assets/images/21819745_1951787281711042_2151630520528666624_n.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/21819745_1951787281711042_2151630520528666624_n.jpg	(from https://w5.foxdsgn.com/whizz-html/home-portfolio-with-left-filter.html)
21:23:50	58741/58741	---M--	200	added ('OK')	image/jpeg	etag:%22e575-58257b68cce00%22	https://w5.foxdsgn.com/whizz-html/assets/images/21568962_1768928190072974_9179497670320848896_n.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/21568962_1768928190072974_9179497670320848896_n.jpg	(from https://w5.foxdsgn.com/whizz-html/home-portfolio-with-left-filter.html)
21:23:52	79090/79090	---M--	200	added ('OK')	image/jpeg	etag:%22134f2-58257b68cce00%22	https://w5.foxdsgn.com/whizz-html/assets/images/16906430_482575868781774_738470934502965248_n.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/16906430_482575868781774_738470934502965248_n.jpg	(from https://w5.foxdsgn.com/whizz-html/home-portfolio-with-left-filter.html)
21:23:52	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f849534-4d7%22	https://w5.foxdsgn.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://w5.foxdsgn.com/whizz-html/home-portfolio-with-left-filter.html)
21:23:53	485402/485402	---M-Z	200	added ('OK')	text/css	etag:%227681a-5b000442f6a80-gzip%22	https://w5.foxdsgn.com/whizz-html/assets/css/style.css?v=2	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/css/style5e1f.css	(from https://w5.foxdsgn.com/whizz-html/home-portfolio.html)
21:23:55	481374/481374	---M-Z	200	added ('OK')	text/css	etag:%227585e-58244d5afab80-gzip%22	https://w5.foxdsgn.com/whizz-html/assets/css/js_composer.min.css	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/css/js_composer.min.css	(from https://w5.foxdsgn.com/whizz-html/home-portfolio.html)
21:23:55	42497/42497	---M--	200	added ('OK')	image/jpeg	etag:%22a601-58244d5afab80%22	https://w5.foxdsgn.com/whizz-html/assets/images/cHuicvOV.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/cHuicvOV.jpg	(from https://w5.foxdsgn.com/whizz-html/home-portfolio.html)
21:23:55	56060/56060	---M--	200	added ('OK')	image/jpeg	etag:%22dafc-58244d5afab80%22	https://w5.foxdsgn.com/whizz-html/assets/images/ylIqVs2i.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/ylIqVs2i.jpg	(from https://w5.foxdsgn.com/whizz-html/home-portfolio.html)
21:23:55	32796/32796	---M--	200	added ('OK')	image/jpeg	etag:%22801c-58244d5afab80%22	https://w5.foxdsgn.com/whizz-html/assets/images/8eTHE4-n.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/8eTHE4-n.jpg	(from https://w5.foxdsgn.com/whizz-html/home-portfolio.html)
21:23:57	563/563	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2013%20Oct%202020%2014:23:53%20GMT	http://pinterest.com/pin/create/button/?url=http://wp.themedemo.co/whizz-black/portfolio-item/sweet-rose/&media=http://wp.themedemo.co/whizz-black/wp-content/uploads/2017/06/3.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/pinterest.com/pin/create/button/indexc112.html	(from https://w5.foxdsgn.com/whizz-html/home-portfolio.html)
21:23:57	567/567	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2013%20Oct%202020%2014:23:53%20GMT	http://pinterest.com/pin/create/button/?url=http://wp.themedemo.co/whizz-black/portfolio-item/impressure-2/&media=http://wp.themedemo.co/whizz-black/wp-content/uploads/2017/06/1.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/pinterest.com/pin/create/button/indexc587.html	(from https://w5.foxdsgn.com/whizz-html/home-portfolio.html)
21:23:57	569/569	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2013%20Oct%202020%2014:23:53%20GMT	http://pinterest.com/pin/create/button/?url=http://wp.themedemo.co/whizz-black/portfolio-item/urban-bustle/&media=http://wp.themedemo.co/whizz-black/wp-content/uploads/2017/06/21.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/pinterest.com/pin/create/button/index1206.html	(from https://w5.foxdsgn.com/whizz-html/home-portfolio.html)
21:23:57	569/569	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2013%20Oct%202020%2014:23:54%20GMT	http://pinterest.com/pin/create/button/?url=http://wp.themedemo.co/whizz-black/portfolio-item/old-fashion-2/&media=http://wp.themedemo.co/whizz-black/wp-content/uploads/2017/06/4.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/pinterest.com/pin/create/button/indexf6b8.html	(from https://w5.foxdsgn.com/whizz-html/home-portfolio.html)
21:23:57	561/561	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2013%20Oct%202020%2014:23:54%20GMT	http://pinterest.com/pin/create/button/?url=http://wp.themedemo.co/whizz-black/portfolio-item/red-dream/&media=http://wp.themedemo.co/whizz-black/wp-content/uploads/2017/06/5.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/pinterest.com/pin/create/button/index0e8e.html	(from https://w5.foxdsgn.com/whizz-html/home-portfolio.html)
21:23:57	567/567	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2013%20Oct%202020%2014:23:54%20GMT	http://pinterest.com/pin/create/button/?url=http://wp.themedemo.co/whizz-black/portfolio-item/iven-salivan/&media=http://wp.themedemo.co/whizz-black/wp-content/uploads/2017/06/6.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/pinterest.com/pin/create/button/index35b1.html	(from https://w5.foxdsgn.com/whizz-html/home-portfolio.html)
21:23:57	57077/57077	---M-Z	200	added ('OK')	text/css	etag:%22def5-5836ec7022100-gzip%22	https://w5.foxdsgn.com/whizz-html/assets/css/custom.css?v=2	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/css/custom5e1f.css	(from https://w5.foxdsgn.com/whizz-html/home-full-gallery.html)
21:23:59	485402/485402	---M-Z	200	added ('OK')	text/css	etag:%227681a-5b000442f6a80-gzip%22	https://w5.foxdsgn.com/whizz-html/assets/css/style.css?v=1	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/css/style3860.css	(from https://w5.foxdsgn.com/whizz-html/home-full-gallery.html)
21:24:00	297140/297140	---M--	200	added ('OK')	image/jpeg	etag:%22488b4-5825514a8ef80%22	https://w5.foxdsgn.com/whizz-html/assets/images/stock-photo-50127382.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/stock-photo-50127382.jpg	(from https://w5.foxdsgn.com/whizz-html/home-full-gallery.html)
21:24:01	88840/88840	---M--	200	added ('OK')	image/jpeg	etag:%2215b08-5825514a8ef80%22	https://w5.foxdsgn.com/whizz-html/assets/images/stock-photo-74402117.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/stock-photo-74402117.jpg	(from https://w5.foxdsgn.com/whizz-html/home-full-gallery.html)
21:24:03	66339/66339	---M--	200	added ('OK')	image/jpeg	etag:%2210323-58245c00d3a80%22	https://w5.foxdsgn.com/whizz-html/assets/images/stock-photo-202415365.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/stock-photo-202415365.jpg	(from https://w5.foxdsgn.com/whizz-html/home-full-gallery.html)
21:24:05	117889/117889	---M--	200	added ('OK')	image/jpeg	etag:%221cc81-5825514a8ef80%22	https://w5.foxdsgn.com/whizz-html/assets/images/stock-photo-147939407.jpg	C:/My%20Web%20Sites/code%20ca%20nhan%202/w5.foxdsgn.com/whizz-html/assets/images/stock-photo-147939407.jpg	(from https://w5.foxdsgn.com/whizz-html/home-full-gallery.html)
